,Relative CATE Error (percentage),Method
16030,89.98193788025962,Prognostic Score
16031,73.57339789696918,Prognostic Score
16032,239.8577977049202,Prognostic Score
16033,8.893763441085916,Prognostic Score
16034,54.14531091621948,Prognostic Score
16035,31.853596203938544,Prognostic Score
16036,205.63920782297575,Prognostic Score
16037,33.856855983090085,Prognostic Score
16038,152.32004458069252,Prognostic Score
16039,8.290304350615397,Prognostic Score
16040,63.17974887856088,Prognostic Score
16041,44.18173074602661,Prognostic Score
16042,59.536323697629065,Prognostic Score
16043,133.5995214641543,Prognostic Score
16044,131.33069986031052,Prognostic Score
16045,77.01447834447525,Prognostic Score
16046,75.00713538518409,Prognostic Score
16047,106.15307543179335,Prognostic Score
16048,3.7520463758016556,Prognostic Score
16049,110.16968225067367,Prognostic Score
16050,4.691960884755708,Prognostic Score
16051,48.18950153085567,Prognostic Score
16052,8.972231756000701,Prognostic Score
16053,16.208534107007377,Prognostic Score
16054,88.80697396051987,Prognostic Score
16055,23.76308298824421,Prognostic Score
16056,78.7220340017927,Prognostic Score
16057,138.29211153125422,Prognostic Score
16058,6.437259377800229,Prognostic Score
16059,11.60190782813669,Prognostic Score
16060,0.5020268599953259,Prognostic Score
16061,103.18168272130212,Prognostic Score
16062,49.516461975458974,Prognostic Score
16063,83.91946403597963,Prognostic Score
16064,21.87998071132129,Prognostic Score
16065,75.48001254039124,Prognostic Score
16066,139.25006246493734,Prognostic Score
16067,118.05973812151129,Prognostic Score
16068,89.37839792646449,Prognostic Score
16069,45.675175221452825,Prognostic Score
16070,26.096648203642413,Prognostic Score
16071,103.64665648963604,Prognostic Score
16072,138.9793893703502,Prognostic Score
16073,96.58458783492588,Prognostic Score
16074,135.01001638308713,Prognostic Score
16075,214.63674110577298,Prognostic Score
16076,40.647299575448656,Prognostic Score
16077,0.3044832240954559,Prognostic Score
16078,12.028914408456547,Prognostic Score
16079,0.09973098472786972,Prognostic Score
16080,189.78226828549504,Prognostic Score
16081,140.93707423244712,Prognostic Score
16082,23.462371323407062,Prognostic Score
16083,129.35066365172398,Prognostic Score
16084,4.29142477505101,Prognostic Score
16085,104.72594050077876,Prognostic Score
16086,64.77734920770325,Prognostic Score
16087,62.88802127545523,Prognostic Score
16088,41.79352473996881,Prognostic Score
16089,45.044737225178295,Prognostic Score
16090,0.8546138264807515,Prognostic Score
16091,127.65964957439803,Prognostic Score
16092,42.838011470654926,Prognostic Score
16093,130.14668794033085,Prognostic Score
16094,13.287753072122497,Prognostic Score
16095,89.26796877594711,Prognostic Score
16096,1.8303134686463614,Prognostic Score
16097,6.61225364574242,Prognostic Score
16098,51.23915308122822,Prognostic Score
16099,8.113414292989464,Prognostic Score
16100,53.00075958177065,Prognostic Score
16101,26.910954115573016,Prognostic Score
16102,222.56964582109555,Prognostic Score
16103,25.088201587191655,Prognostic Score
16104,2.626717679260074,Prognostic Score
16105,23.355868877420072,Prognostic Score
16106,25.780931883465225,Prognostic Score
16107,104.31676930025671,Prognostic Score
16108,52.34552794486811,Prognostic Score
16109,44.66720250906101,Prognostic Score
16110,62.7111664701609,Prognostic Score
16111,115.44028170215451,Prognostic Score
16112,84.58752669089358,Prognostic Score
16113,205.3854133515051,Prognostic Score
16114,19.31195000569558,Prognostic Score
16115,83.16992135295102,Prognostic Score
16116,14.333071041067772,Prognostic Score
16117,92.39582139550917,Prognostic Score
16118,106.67786413394526,Prognostic Score
16119,5.218322258704925,Prognostic Score
16120,33.62037379230024,Prognostic Score
16121,91.70300541215659,Prognostic Score
16122,5.615460741727676,Prognostic Score
16123,52.0032299035854,Prognostic Score
16124,85.19652441652697,Prognostic Score
16125,13.190963121576535,Prognostic Score
16126,159.75045447010874,Prognostic Score
16127,6.002097907258099,Prognostic Score
16128,74.81772572219415,Prognostic Score
16129,89.54286544996938,Prognostic Score
16130,46.637815053725205,Prognostic Score
16131,0.23187187791206518,Prognostic Score
16132,46.83626119553364,Prognostic Score
16133,70.47942291336727,Prognostic Score
16134,133.69744635466478,Prognostic Score
16135,10.044390251476754,Prognostic Score
16136,185.135793315918,Prognostic Score
16137,76.61674226595777,Prognostic Score
16138,42.93358278355346,Prognostic Score
16139,51.86202735893373,Prognostic Score
16140,17.63508417254859,Prognostic Score
16141,175.2207458638476,Prognostic Score
16142,27.443028448039396,Prognostic Score
16143,65.69346630997097,Prognostic Score
16144,107.89778121629354,Prognostic Score
16145,75.17048618813642,Prognostic Score
16146,49.59073688715684,Prognostic Score
16147,80.31448846548432,Prognostic Score
16148,78.31964921575319,Prognostic Score
16149,30.18335360668938,Prognostic Score
16150,94.82743810359119,Prognostic Score
16151,108.61033840727004,Prognostic Score
16152,10.921772024666652,Prognostic Score
16153,231.99638842721214,Prognostic Score
16154,91.54258429654631,Prognostic Score
16155,216.4300835629516,Prognostic Score
16156,19.254229644072623,Prognostic Score
16157,1.3561422233707385,Prognostic Score
16158,24.9747226087688,Prognostic Score
16159,1.993487885744632,Prognostic Score
16160,96.14563768404966,Prognostic Score
16161,97.7102263275731,Prognostic Score
16162,68.23086663850813,Prognostic Score
16163,28.950052364875372,Prognostic Score
16164,57.256743714234425,Prognostic Score
16165,159.83506157483458,Prognostic Score
16166,59.386240993632946,Prognostic Score
16167,46.0671980158959,Prognostic Score
16168,21.766747508716154,Prognostic Score
16169,64.0616639923819,Prognostic Score
16170,2.8764636891828568,Prognostic Score
16171,152.28245092346205,Prognostic Score
16172,10.03834448122547,Prognostic Score
16173,24.2576150794295,Prognostic Score
16174,78.00274462255902,Prognostic Score
16175,54.130359442317385,Prognostic Score
16176,25.151211666666047,Prognostic Score
16177,40.74731755674629,Prognostic Score
16178,14.861876212397334,Prognostic Score
16179,149.3104773779017,Prognostic Score
16180,48.87713191457161,Prognostic Score
16181,7.427065120577801,Prognostic Score
16182,17.663444705464855,Prognostic Score
16183,19.238376576516323,Prognostic Score
16184,7.21459248403023,Prognostic Score
16185,304.1646158471062,Prognostic Score
16186,63.26617782078894,Prognostic Score
16187,164.57198289992107,Prognostic Score
16188,44.20946179365385,Prognostic Score
16189,0.47478442146482663,Prognostic Score
16190,35.94533147384227,Prognostic Score
16191,46.82541367624557,Prognostic Score
16192,7.423649379837821,Prognostic Score
16193,115.91559781498589,Prognostic Score
16194,18.80602073432246,Prognostic Score
16195,24.649205982747553,Prognostic Score
16196,44.56289104351177,Prognostic Score
16197,97.58415108657287,Prognostic Score
16198,47.342998445591824,Prognostic Score
16199,47.06785471511396,Prognostic Score
16200,164.11036669099775,Prognostic Score
16201,126.8797315906229,Prognostic Score
16202,50.610794736481424,Prognostic Score
16203,98.12281085298373,Prognostic Score
16204,50.445671585159566,Prognostic Score
16205,33.00824598997049,Prognostic Score
16206,64.07000943542764,Prognostic Score
16207,13.403390927222503,Prognostic Score
16208,163.9063179827338,Prognostic Score
16209,42.20506660545439,Prognostic Score
16210,2.4048262926187562,Prognostic Score
16211,29.408277354093503,Prognostic Score
16212,60.767449006877115,Prognostic Score
16213,65.05299987285872,Prognostic Score
16214,44.51513701987111,Prognostic Score
16215,21.69766448234846,Prognostic Score
16216,75.5455975258789,Prognostic Score
16217,43.759518446540795,Prognostic Score
16218,67.92763206185072,Prognostic Score
16219,38.329460995229574,Prognostic Score
16220,43.16171720338705,Prognostic Score
16221,6.476575538443807,Prognostic Score
16222,72.36918102909323,Prognostic Score
16223,52.26382702613825,Prognostic Score
16224,75.12233627011766,Prognostic Score
16225,61.691871428949106,Prognostic Score
16226,10.511995381222397,Prognostic Score
16227,29.37277373967428,Prognostic Score
16228,61.96560134418557,Prognostic Score
16229,84.4755411918419,Prognostic Score
16230,32.56446618263367,Prognostic Score
16231,15.03429129718965,Prognostic Score
16232,127.96936499756914,Prognostic Score
16233,19.701086432278757,Prognostic Score
16234,17.004687238136242,Prognostic Score
16235,57.966541232360626,Prognostic Score
16236,27.414532990368656,Prognostic Score
16237,148.81693671820878,Prognostic Score
16238,138.712556886908,Prognostic Score
16239,78.87778202900948,Prognostic Score
16240,92.12132291257625,Prognostic Score
16241,67.67111450578894,Prognostic Score
16242,71.39561143601102,Prognostic Score
16243,35.24977381105634,Prognostic Score
16244,34.39214768834534,Prognostic Score
16245,16.228115028214287,Prognostic Score
16246,26.36301978139998,Prognostic Score
16247,183.97387361561303,Prognostic Score
16248,20.984708470596846,Prognostic Score
16249,205.8018362939993,Prognostic Score
16250,29.55295384396725,Prognostic Score
16251,24.278901630053113,Prognostic Score
16252,47.182015232489064,Prognostic Score
16253,27.52368018158911,Prognostic Score
16254,41.54090844748662,Prognostic Score
16255,122.19092250610584,Prognostic Score
16256,131.46055369953405,Prognostic Score
16257,113.54490714802037,Prognostic Score
16258,107.66951092950903,Prognostic Score
16259,54.87375634175245,Prognostic Score
16260,269.4152602954411,Prognostic Score
16261,0.6544880761832584,Prognostic Score
16262,69.82514933278013,Prognostic Score
16263,43.89270091865244,Prognostic Score
16264,37.492689521186286,Prognostic Score
16265,30.463820575336058,Prognostic Score
16266,193.11727810122042,Prognostic Score
16267,22.239569030881203,Prognostic Score
16268,24.510437876361816,Prognostic Score
16269,61.35478964353812,Prognostic Score
16270,133.23231494994002,Prognostic Score
16271,37.608521860673974,Prognostic Score
16272,56.471250135115845,Prognostic Score
16273,74.65491130706661,Prognostic Score
16274,44.33949483564511,Prognostic Score
16275,199.95135294076601,Prognostic Score
16276,153.8983876111045,Prognostic Score
16277,27.34625314600328,Prognostic Score
16278,66.47068630073116,Prognostic Score
16279,96.79162230676356,Prognostic Score
16280,167.69163563777758,Prognostic Score
16281,92.13040126120691,Prognostic Score
16282,43.402882624161066,Prognostic Score
16283,17.547929315043024,Prognostic Score
16284,160.76011759326903,Prognostic Score
16285,22.57432581361138,Prognostic Score
16286,218.3244376108776,Prognostic Score
16287,69.96309026187554,Prognostic Score
16288,244.90829440102115,Prognostic Score
16289,160.8744204059568,Prognostic Score
16290,120.49659408617043,Prognostic Score
16291,13.488710180697725,Prognostic Score
16292,87.69003096811979,Prognostic Score
16293,79.91179534014408,Prognostic Score
16294,138.16943937174557,Prognostic Score
16295,91.28264305289188,Prognostic Score
16296,111.33082818669749,Prognostic Score
16297,220.65613087860595,Prognostic Score
16298,44.98652139666345,Prognostic Score
16299,1.549756032064659,Prognostic Score
16300,86.38345722644488,Prognostic Score
16301,16.77308596069334,Prognostic Score
16302,50.98323247239522,Prognostic Score
16303,76.23868261062725,Prognostic Score
16304,19.76332802617577,Prognostic Score
16305,16.037062009781938,Prognostic Score
16306,79.4816809681269,Prognostic Score
16307,44.73675584430506,Prognostic Score
16308,117.7317940817419,Prognostic Score
16309,101.21906037561135,Prognostic Score
16310,17.960439238452143,Prognostic Score
16311,162.65258221622497,Prognostic Score
16312,143.29044992981082,Prognostic Score
16313,60.3236140062673,Prognostic Score
16314,130.3597738174268,Prognostic Score
16315,38.350589002236156,Prognostic Score
16316,110.8462083633298,Prognostic Score
16317,81.53240529588435,Prognostic Score
16318,137.21581476992162,Prognostic Score
16319,49.74940561784894,Prognostic Score
16320,111.64922292579311,Prognostic Score
16321,16.237618055857027,Prognostic Score
16322,52.63158172441005,Prognostic Score
16323,30.692442707969526,Prognostic Score
16324,21.487924452637447,Prognostic Score
16325,7.216167614510509,Prognostic Score
16326,107.58357549340154,Prognostic Score
16327,75.31980634849928,Prognostic Score
16328,139.21650180085646,Prognostic Score
16329,21.965349701058273,Prognostic Score
16330,0.2259999417471394,Prognostic Score
16331,57.42466864111816,Prognostic Score
16332,82.08029107102057,Prognostic Score
16333,101.2748491084896,Prognostic Score
16334,131.64788886432183,Prognostic Score
16335,65.82628687951284,Prognostic Score
16336,10.020296381199662,Prognostic Score
16337,5.297257577956981,Prognostic Score
16338,83.12028853589814,Prognostic Score
16339,16.808427277103483,Prognostic Score
16340,60.97084984631266,Prognostic Score
16341,102.7472855718202,Prognostic Score
16342,26.342432457307964,Prognostic Score
16343,11.554861114649432,Prognostic Score
16344,167.21869992479768,Prognostic Score
16345,56.613743308526274,Prognostic Score
16346,59.52719276916388,Prognostic Score
16347,126.1733068919708,Prognostic Score
16348,107.14671797328634,Prognostic Score
16349,125.8355232821409,Prognostic Score
16350,113.14591376264971,Prognostic Score
16351,132.93041031832118,Prognostic Score
16352,24.257341064393927,Prognostic Score
16353,5.6482101574349866,Prognostic Score
16354,175.3564260554262,Prognostic Score
16355,284.92233429578545,Prognostic Score
16356,163.3694018506523,Prognostic Score
16357,39.84863868318696,Prognostic Score
16358,75.78465679831588,Prognostic Score
16359,282.38156433589893,Prognostic Score
16360,113.73595921395447,Prognostic Score
16361,213.47572931036743,Prognostic Score
16362,11.26445891517209,Prognostic Score
16363,16.829068844322297,Prognostic Score
16364,384.14335344247326,Prognostic Score
16365,4.159509259569287,Prognostic Score
16366,39.06661115492941,Prognostic Score
16367,123.21920762981699,Prognostic Score
16368,28.562256757810704,Prognostic Score
16369,135.23240982427512,Prognostic Score
16370,81.76862401765469,Prognostic Score
16371,23.117585512282925,Prognostic Score
16372,166.85418499874464,Prognostic Score
16373,148.4454951366097,Prognostic Score
16374,28.466162605328734,Prognostic Score
16375,30.56693772219092,Prognostic Score
16376,39.83298584027414,Prognostic Score
16377,108.8103492595873,Prognostic Score
16378,237.08176960277373,Prognostic Score
16379,62.54750511233904,Prognostic Score
16380,20.74838879075262,Prognostic Score
16381,62.13798520681731,Prognostic Score
16382,259.9197704431477,Prognostic Score
16383,45.73510786961456,Prognostic Score
16384,114.34718410709883,Prognostic Score
16385,61.798113110642916,Prognostic Score
16386,13.171055100148532,Prognostic Score
16387,127.85979439005186,Prognostic Score
16388,98.22502247675754,Prognostic Score
16389,112.93667544027373,Prognostic Score
16390,69.6421909131375,Prognostic Score
16391,62.055261119405316,Prognostic Score
16392,57.95283260945917,Prognostic Score
16393,20.910747628172842,Prognostic Score
16394,106.04185738881435,Prognostic Score
16395,0.34801914143245705,Prognostic Score
16396,104.1496038874558,Prognostic Score
16397,14.518960885037272,Prognostic Score
16398,74.44390493985405,Prognostic Score
16399,71.20640549161456,Prognostic Score
16400,98.76617670543794,Prognostic Score
16401,62.81699618301031,Prognostic Score
16402,36.207272707336166,Prognostic Score
16403,180.55328112031896,Prognostic Score
16404,5.86213069510153,Prognostic Score
16405,55.14801004359603,Prognostic Score
16406,91.1889736413811,Prognostic Score
16407,11.887031969062948,Prognostic Score
16408,67.17291258941962,Prognostic Score
16409,38.52582143494161,Prognostic Score
16410,144.49531854248045,Prognostic Score
16411,22.608209498593702,Prognostic Score
16412,227.90160250196206,Prognostic Score
16413,140.54693258805958,Prognostic Score
16414,29.29024217741904,Prognostic Score
16415,24.259368706482835,Prognostic Score
16416,161.41452206190718,Prognostic Score
16417,132.16611981417802,Prognostic Score
16418,43.803051146687174,Prognostic Score
16419,68.75944925503089,Prognostic Score
16420,21.044704212907494,Prognostic Score
16421,31.931985920754236,Prognostic Score
16422,25.908436185162582,Prognostic Score
16423,121.66100817956504,Prognostic Score
16424,107.9755783513155,Prognostic Score
16425,21.183896842982087,Prognostic Score
16426,76.42456789971297,Prognostic Score
16427,22.170799159101243,Prognostic Score
16428,23.276891239702753,Prognostic Score
16429,20.276909693402057,Prognostic Score
16430,127.82861554326593,Prognostic Score
16431,153.9886212549235,Prognostic Score
16432,200.85147049903242,Prognostic Score
16433,47.53963962510587,Prognostic Score
16434,180.97561879801663,Prognostic Score
16435,104.89875101647912,Prognostic Score
16436,3.056130090672953,Prognostic Score
16437,29.342330147366123,Prognostic Score
16438,45.49450722752603,Prognostic Score
16439,42.95132562065059,Prognostic Score
16440,126.71301064469627,Prognostic Score
16441,22.18355352762919,Prognostic Score
16442,147.95486732973487,Prognostic Score
16443,52.520263764732015,Prognostic Score
16444,122.91426122003256,Prognostic Score
16445,234.13221159318297,Prognostic Score
16446,110.52465313007367,Prognostic Score
16447,61.8117476742011,Prognostic Score
16448,32.06845935178679,Prognostic Score
16449,9.204987918026127,Prognostic Score
16450,25.857729962093394,Prognostic Score
16451,42.55566311474955,Prognostic Score
16452,47.374302917590654,Prognostic Score
16453,42.65981805617352,Prognostic Score
16454,38.542447736697035,Prognostic Score
16455,230.66366752558065,Prognostic Score
16456,37.50518247249004,Prognostic Score
16457,167.62728212768428,Prognostic Score
16458,114.0561010094115,Prognostic Score
16459,89.4665505521193,Prognostic Score
16460,92.84322596359173,Prognostic Score
16461,65.61032603635638,Prognostic Score
16462,96.80274097763346,Prognostic Score
16463,16.75225385496199,Prognostic Score
16464,26.483602549564385,Prognostic Score
16465,88.38754922276514,Prognostic Score
16466,2.451743364119492,Prognostic Score
16467,100.00909673642751,Prognostic Score
16468,71.19315382531481,Prognostic Score
16469,9.471518011135144,Prognostic Score
16470,141.04388655195228,Prognostic Score
16471,42.18218307216362,Prognostic Score
16472,68.92871517428476,Prognostic Score
16473,38.7822552443977,Prognostic Score
16474,134.40279803747814,Prognostic Score
16475,82.91777686821112,Prognostic Score
16476,104.04858624193432,Prognostic Score
16477,52.64797005257773,Prognostic Score
16478,150.63610077972064,Prognostic Score
16479,50.41079627902811,Prognostic Score
16480,273.9784356114763,Prognostic Score
16481,79.54275388510835,Prognostic Score
16482,8.70784733407212,Prognostic Score
16483,17.46457035377995,Prognostic Score
16484,88.33374308344831,Prognostic Score
16485,13.31649069354226,Prognostic Score
16486,16.842030135245665,Prognostic Score
16487,177.02747117941868,Prognostic Score
16488,31.572122253103927,Prognostic Score
16489,7.09695702932677,Prognostic Score
16490,67.75576387964867,Prognostic Score
16491,78.587804160534,Prognostic Score
16492,12.695210153172601,Prognostic Score
16493,70.21654952644131,Prognostic Score
16494,193.17828940228148,Prognostic Score
16495,77.11542910154179,Prognostic Score
16496,196.15871040220537,Prognostic Score
16497,57.864385373847526,Prognostic Score
16498,61.39905550955108,Prognostic Score
16499,47.00589862463481,Prognostic Score
16500,36.272976086777206,Prognostic Score
16501,58.227586062192,Prognostic Score
16502,45.28454755995643,Prognostic Score
16503,38.96656770137825,Prognostic Score
16504,20.363490429080414,Prognostic Score
16505,84.79599284615146,Prognostic Score
16506,4.9903917705679195,Prognostic Score
16507,91.52148977270241,Prognostic Score
16508,89.05851810126693,Prognostic Score
16509,121.98346913939176,Prognostic Score
16510,71.70437059580242,Prognostic Score
16511,23.083969707290066,Prognostic Score
16512,1.4099159854083632,Prognostic Score
16513,71.13650668805619,Prognostic Score
16514,59.47757621920678,Prognostic Score
16515,74.05255950075636,Prognostic Score
16516,98.29947277570362,Prognostic Score
16517,29.21734840259192,Prognostic Score
16518,105.13465121601125,Prognostic Score
16519,40.578203837329724,Prognostic Score
16520,42.25244871798757,Prognostic Score
16521,31.5567237810639,Prognostic Score
16522,26.38915271240186,Prognostic Score
16523,13.869206525167737,Prognostic Score
16524,30.8039865990567,Prognostic Score
16525,86.24690750645503,Prognostic Score
16526,97.63444682789546,Prognostic Score
16527,82.43837281466558,Prognostic Score
16528,37.92051045485187,Prognostic Score
16529,9.099286180185453,Prognostic Score
16530,82.32247565175643,Prognostic Score
16531,149.50299845065706,Prognostic Score
16532,272.08537537311685,Prognostic Score
16533,66.04857111781375,Prognostic Score
16534,99.35951381620501,Prognostic Score
16535,34.140447985117,Prognostic Score
16536,15.015692556800541,Prognostic Score
16537,0.9610972823382519,Prognostic Score
16538,120.49682920291906,Prognostic Score
16539,95.55112396017856,Prognostic Score
16540,66.585882134603,Prognostic Score
16541,78.72465023297373,Prognostic Score
16542,37.32187839786434,Prognostic Score
16543,28.245249771238917,Prognostic Score
16544,43.44524344381805,Prognostic Score
16545,134.35301017265894,Prognostic Score
16546,42.253425526966915,Prognostic Score
16547,67.57911279704848,Prognostic Score
16548,103.20021962563119,Prognostic Score
16549,64.66541846052675,Prognostic Score
16550,13.686263781185485,Prognostic Score
16551,30.708774723697175,Prognostic Score
16552,19.392942112316682,Prognostic Score
16553,245.75581831897316,Prognostic Score
16554,53.0737742838945,Prognostic Score
16555,51.08968103225904,Prognostic Score
16556,138.55742370092142,Prognostic Score
16557,3.0819400318957757,Prognostic Score
16558,167.61334993282247,Prognostic Score
16559,162.49877662515863,Prognostic Score
16560,28.669934300346938,Prognostic Score
16561,62.07690442462797,Prognostic Score
16562,33.04626344983417,Prognostic Score
16563,10.986687073843969,Prognostic Score
16564,56.94993600368717,Prognostic Score
16565,40.122948064954564,Prognostic Score
16566,266.2068600336448,Prognostic Score
16567,35.59911286337666,Prognostic Score
16568,112.86263147264728,Prognostic Score
16569,238.3748813149758,Prognostic Score
16570,3.1936678344883016,Prognostic Score
16571,296.90690307765,Prognostic Score
16572,34.80981386980969,Prognostic Score
16573,32.85694015317512,Prognostic Score
16574,70.75962147793929,Prognostic Score
16575,109.31888985352454,Prognostic Score
16576,43.02823803941781,Prognostic Score
16577,67.2482946397728,Prognostic Score
16578,108.15974433991364,Prognostic Score
16579,20.325412891559218,Prognostic Score
16580,15.855513131304352,Prognostic Score
16581,93.12578373844941,Prognostic Score
16582,127.77671743514698,Prognostic Score
16583,89.01420946724244,Prognostic Score
16584,19.48254329023222,Prognostic Score
16585,35.06260033273094,Prognostic Score
16586,25.930269142650523,Prognostic Score
16587,60.23610072241175,Prognostic Score
16588,114.26852408368255,Prognostic Score
16589,251.92725231487532,Prognostic Score
16590,3.953459802743427,Prognostic Score
16591,131.66334342349074,Prognostic Score
16592,271.1603221167752,Prognostic Score
16593,26.42968884663025,Prognostic Score
16594,1.4093422649154164,Prognostic Score
16595,345.1207791240581,Prognostic Score
16596,113.66450850013834,Prognostic Score
16597,102.55251157026004,Prognostic Score
16598,124.92606658887905,Prognostic Score
16599,35.93769435418236,Prognostic Score
16600,2.5803039294539016,Prognostic Score
16601,61.724494521170094,Prognostic Score
16602,105.73260416285022,Prognostic Score
16603,44.99511800980623,Prognostic Score
16604,165.496287574673,Prognostic Score
16605,78.80634883947225,Prognostic Score
16606,6.581844449137586,Prognostic Score
16607,161.45488671403479,Prognostic Score
16608,64.57881757670603,Prognostic Score
16609,74.05732440035105,Prognostic Score
16610,13.271613090305657,Prognostic Score
16611,50.27709396273461,Prognostic Score
16612,33.32464381868805,Prognostic Score
16613,98.6169986794841,Prognostic Score
16614,39.44460475709006,Prognostic Score
16615,223.0925012125061,Prognostic Score
16616,18.13861669848662,Prognostic Score
16617,29.766023523669467,Prognostic Score
16618,94.5183956650725,Prognostic Score
16619,67.69297073769714,Prognostic Score
16620,14.829659348785002,Prognostic Score
16621,12.474329669026746,Prognostic Score
16622,76.36068253822685,Prognostic Score
16623,81.72077377574814,Prognostic Score
16624,7.522713578462254,Prognostic Score
16625,40.97408158748263,Prognostic Score
16626,58.222874266926404,Prognostic Score
16627,159.35772509463425,Prognostic Score
16628,69.96808372605868,Prognostic Score
16629,7.039698588075381,Prognostic Score
16630,76.46559433849177,Prognostic Score
16631,35.304996496135985,Prognostic Score
16632,19.33114287443968,Prognostic Score
16633,30.150402537813076,Prognostic Score
16634,84.93307476866615,Prognostic Score
16635,25.44025834096015,Prognostic Score
16636,26.107751220214443,Prognostic Score
16637,24.1550417585635,Prognostic Score
16638,33.94136873893374,Prognostic Score
16639,102.85501352900359,Prognostic Score
16640,50.32172320227796,Prognostic Score
16641,143.74272793017292,Prognostic Score
16642,36.10823102177243,Prognostic Score
16643,111.66691400637423,Prognostic Score
16644,67.80537367231632,Prognostic Score
16645,92.139011810532,Prognostic Score
16646,180.3942145087861,Prognostic Score
16647,13.138452237749535,Prognostic Score
16648,5.948502834385953,Prognostic Score
16649,27.958543496140138,Prognostic Score
16650,13.337807696460368,Prognostic Score
16651,37.37104459168543,Prognostic Score
16652,43.07194818445896,Prognostic Score
16653,18.53311471147228,Prognostic Score
16654,47.25974791044262,Prognostic Score
16655,65.85108694807673,Prognostic Score
16656,66.60932644453477,Prognostic Score
16657,120.9845937639963,Prognostic Score
16658,167.22563505509785,Prognostic Score
16659,11.742873364205584,Prognostic Score
16660,20.455072627939913,Prognostic Score
16661,66.40938448147521,Prognostic Score
16662,0.7207127684602888,Prognostic Score
16663,49.35814624744573,Prognostic Score
16664,122.82350743956005,Prognostic Score
16665,80.50015754837497,Prognostic Score
16666,183.95928035026333,Prognostic Score
16667,36.81429492391962,Prognostic Score
16668,79.93519664400648,Prognostic Score
16669,38.713473480498,Prognostic Score
16670,63.74021748603022,Prognostic Score
16671,25.762398159665285,Prognostic Score
16672,80.2207972905308,Prognostic Score
16673,52.01472007474731,Prognostic Score
16674,87.81637246395614,Prognostic Score
16675,250.41036130851745,Prognostic Score
16676,57.57650352598406,Prognostic Score
16677,34.3628846038127,Prognostic Score
16678,99.2985806472634,Prognostic Score
16679,11.742029455627117,Prognostic Score
16680,7.101092303503114,Prognostic Score
16681,46.62659492230969,Prognostic Score
16682,115.95923932669909,Prognostic Score
16683,14.139274148582462,Prognostic Score
16684,218.96686248889972,Prognostic Score
16685,3.0676682348930675,Prognostic Score
16686,7.532217177596199,Prognostic Score
16687,128.93149955036634,Prognostic Score
16688,105.22080152780369,Prognostic Score
16689,24.862944579959077,Prognostic Score
16690,48.15810266067333,Prognostic Score
16691,17.929867394638954,Prognostic Score
16692,53.10334018806962,Prognostic Score
16693,75.55068418993342,Prognostic Score
16694,124.81746134751926,Prognostic Score
16695,118.77033468787657,Prognostic Score
16696,38.044894891817876,Prognostic Score
16697,33.17379947932005,Prognostic Score
16698,1.2737152988811595,Prognostic Score
16699,8.017593216620966,Prognostic Score
16700,212.87102288565447,Prognostic Score
16701,80.3568924962276,Prognostic Score
16702,24.29956578499614,Prognostic Score
16703,107.27059432103361,Prognostic Score
16704,119.24619216194966,Prognostic Score
16705,117.14704943285842,Prognostic Score
16706,109.42493623760636,Prognostic Score
16707,51.69021262782175,Prognostic Score
16708,48.50063053331788,Prognostic Score
16709,77.58065315717518,Prognostic Score
16710,70.27795958949827,Prognostic Score
16711,44.428548803123086,Prognostic Score
16712,36.911827757762225,Prognostic Score
16713,115.72963857412539,Prognostic Score
16714,16.541914729128916,Prognostic Score
16715,165.7130902106076,Prognostic Score
16716,202.13858715156084,Prognostic Score
16717,79.40285721306233,Prognostic Score
16718,85.5557369713567,Prognostic Score
16719,11.380582589189185,Prognostic Score
16720,209.84802590457386,Prognostic Score
16721,26.512175328451182,Prognostic Score
16722,12.400743548035,Prognostic Score
16723,58.75659935328553,Prognostic Score
16724,52.37678493620928,Prognostic Score
16725,57.6685498330879,Prognostic Score
16726,62.09876473376913,Prognostic Score
16727,63.06390717182582,Prognostic Score
16728,65.2350426082296,Prognostic Score
16729,6.59304782673567,Prognostic Score
16730,21.22282489448687,Prognostic Score
16731,113.94465174381756,Prognostic Score
16732,14.844170566438375,Prognostic Score
16733,163.47756476055807,Prognostic Score
16734,46.66840552595464,Prognostic Score
16735,38.6796698491616,Prognostic Score
16736,52.31917479220887,Prognostic Score
16737,282.9283005002229,Prognostic Score
16738,91.82360476806706,Prognostic Score
16739,31.30282067301917,Prognostic Score
16740,1.2935611538765768,Prognostic Score
16741,1.1256940998560785,Prognostic Score
16742,52.03423179981925,Prognostic Score
16743,12.285562504200106,Prognostic Score
16744,68.57609863563111,Prognostic Score
16745,45.33765202971524,Prognostic Score
16746,154.86469619449647,Prognostic Score
16747,13.266278362705219,Prognostic Score
16748,72.46974554432346,Prognostic Score
16749,41.04889754905902,Prognostic Score
16750,111.12818553604964,Prognostic Score
16751,16.16276987579267,Prognostic Score
16752,129.5720640037635,Prognostic Score
16753,122.59378838176904,Prognostic Score
16754,28.685215892088824,Prognostic Score
16755,13.48711088414745,Prognostic Score
16756,136.87997194861623,Prognostic Score
16757,21.815839977028777,Prognostic Score
16758,9.325631785526078,Prognostic Score
16759,95.35463295064082,Prognostic Score
16760,10.00986784140596,Prognostic Score
16761,97.02877364469522,Prognostic Score
16762,34.6813312804614,Prognostic Score
16763,113.52544201662099,Prognostic Score
16764,149.1943775252366,Prognostic Score
