,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,CATE,avg.CATE,std.CATE,re78,treat,avg.Diameter,std.gbr.CATE,avg.gbr.CATE,std.gp.CATE,avg.gp.CATE,std.br.CATE,avg.br.CATE
750,,9061.768090820313,5283.98388671875,4793.205212402344,6279.219140625,4721.488452148438,7218.25400390625,,4652.351538085937,6515.5390625,7101.786181640625,,6154.434301757812,5125.241113281249,6516.850561523437,,5692.742944335938,7665.079321289063,3215.6906249999997,,,6101.842553710938,4927.673837280274,5413.387915039062,,4506.538818359375,6990.686914062499,6416.633862304688,8366.001538085937,,7216.103173828125,5164.810083007813,5735.14150390625,,5766.347241210938,5747.549389648438,9328.148583984375,,5422.2281494140625,4217.816015625,,3951.5378906250003,4796.370947265625,8446.956982421874,5433.039892578125,,6011.87705078125,5698.148046875,,7689.154296875,6228.967114257813,6251.806860351562,,8921.559008789063,2607.09404296875,9363.279711914063,,4803.3375244140625,6109.8060302734375,8546.89638671875,5544.3240966796875,5217.594677734375,6472.272973632812,,,8676.715771484374,4759.911376953125,4217.816015625,,7265.420410156249,4514.821844482422,6388.587890625,3896.66201171875,7221.835034179688,6032.083575439453,,,5295.4111328125,7326.518017578125,6419.42822265625,5528.345003707518,1370.9956991701124,0.0,0.0,242.1222448755416,1370.9956991701124,5528.345003707518,76.91274539388593,6270.382790548825,2385.1216555892433,3973.3626702277957
751,4026.2637207031253,6122.866918945312,,4103.944519042969,4389.227600097656,3193.9843200683595,2188.8003540039062,,,1156.7225799560547,5500.722412109375,3477.176110839843,4585.0386962890625,,6574.0167236328125,4400.927099609376,5896.619213867188,,4435.818554687499,5159.919921875,3803.146728515625,4475.280786132813,-1438.3511383056639,,,3728.067626953125,4923.606674194336,2259.8286346435543,6297.962377929687,6793.376904296875,,3448.704370117188,6516.393701171875,,5736.792709350586,-129.0980590820309,,1222.9297576904291,2974.1795898437504,4195.650115966797,3191.370861816406,4155.41416015625,,3491.011437988281,6131.10107421875,6463.7788757324215,5435.961669921875,,6371.398901367187,,3415.8807830810547,2664.022436523437,5104.0453125,2849.070642089844,,2338.7610443115236,3025.854315185547,,5719.211987304687,7930.975097656251,4740.90599975586,,5726.021038818359,1208.5382293701177,2900.889855957031,,892.7461547851562,4274.982177734375,4830.65400390625,5480.395849609375,4536.987744140625,,4677.914208984375,1690.8670013427736,,6520.168627929688,4008.171347045898,2082.049755859375,,4850.0326171875,4592.174688231467,1403.4152802483434,0.0,0.0,265.55011721025204,1403.4152802483434,4592.174688231467,87.5761673861885,4075.110108295841,2364.003903670765,3533.3897980224224
752,5242.962841796874,,4643.0888671875,3730.891821289063,,4721.488452148438,4720.89609375,2363.3808593749995,,2283.4747192382815,7232.371630859376,7095.484936523437,3803.7864990234375,,5151.8695068359375,3619.6749023437505,4474.471997070312,5714.667468261719,,5159.919921875,3021.89453125,4826.405444335938,,4860.243969726562,5065.213793945313,2733.2669433593746,5136.894677734375,,,6793.376904296875,5605.381201171876,2667.452172851563,5735.14150390625,3109.5285217285154,6453.741674804687,,6830.790673828125,3954.0075073242188,,4217.816015625,4829.471435546875,3457.3529785156247,,6712.166064453125,4708.953857421875,6603.485321044922,,4974.06201171875,4949.251684570312,6078.43232421875,5096.681579589844,,,6585.175366210937,3331.180078125,5574.801300048828,3772.1062500000003,,5719.211987304687,7822.810351562501,,4826.335302734375,6472.272973632812,2538.4921356201176,,6903.443896484374,2623.0400390625,3493.72998046875,4049.401806640625,6429.501904296874,,4283.681005859376,,4558.769189453125,4452.383905029297,6637.709173583985,8920.78115234375,5796.106787109375,,4314.521337890626,4806.1281356778,1142.5566257618023,0.0,0.0,273.62441029317677,1142.5566257618023,4806.1281356778,76.73893114310033,4923.99458230921,2379.5080884755516,3887.207675848233
753,7101.786181640625,8175.132153320313,5283.98388671875,,6279.219140625,,7218.25400390625,5992.397970581055,4652.351538085937,6515.5390625,,9059.892114257813,,5125.241113281249,6516.850561523437,5083.686767578125,,7665.079321289063,3215.6906249999997,4663.87802734375,,5052.656713867187,4283.69638671875,4526.751977539062,,2733.2669433593746,6990.686914062499,6416.633862304688,8366.001538085937,6793.376904296875,7216.103173828125,,5735.14150390625,5930.737637329101,,5747.549389648438,9328.148583984375,4419.123095703125,,4217.816015625,6934.3783203125,5724.809765625,,8446.956982421874,,7406.90341796875,6011.87705078125,3924.8761718749997,6167.522631835936,,6228.967114257813,6726.622241210937,,9082.533276367187,4112.432275390625,9363.279711914063,4553.358447265626,,4499.084057617188,8546.89638671875,5544.3240966796875,5217.594677734375,7358.908911132812,,6034.125244140625,8676.715771484374,4727.946923828124,,4626.777734375,6748.216113281249,,5501.951953125,4677.914208984375,7221.835034179688,,6520.168627929688,,5295.4111328125,7326.518017578125,6419.42822265625,5624.953198538448,1315.0108234898712,0.0,0.0,244.771266041176,1315.0108234898712,5624.953198538448,83.97242993914459,5958.768291159412,2388.2957952526403,4057.260174790072
754,,6798.723852539062,4805.63876953125,4103.944519042969,4797.427099609375,5770.674291992188,2188.8003540039062,,2571.552600097656,1373.3588989257814,5500.722412109375,,4585.0386962890625,,6038.505444335938,4400.927099609376,5115.367016601562,4350.659948730469,4435.818554687499,,,4826.405444335938,-314.0168731689455,4917.410131835937,5065.213793945313,2946.8154296875,2607.277426147461,,,6793.376904296875,5605.381201171876,3448.704370117188,5735.14150390625,,7234.993872070312,1833.8470581054685,6830.790673828125,4443.79606628418,,4999.068212890625,6465.167138671875,4155.41416015625,6569.642822265625,,6131.10107421875,,4702.120654296876,4868.678271484375,6371.398901367187,,3451.6222534179688,2929.1696044921873,4322.793115234375,5389.025903320313,,2347.0457366943365,3829.272412109375,2412.8618530273434,,7930.975097656251,6401.405502319336,2987.9353515625,5748.186938476562,,2900.889855957031,,2836.5885253906254,4274.982177734375,4830.65400390625,4558.705810546875,,4924.576025390626,4783.29794921875,1907.5033203125004,2418.58405456543,,5918.078134155274,2082.049755859375,2292.670993041992,,4644.166482223114,1419.8287872525048,0.0,0.0,268.0623779796685,1419.8287872525048,4644.166482223114,84.45095836331657,4370.555075810655,2367.762228636681,3656.413999357744
755,5447.323828125,6582.234848022461,3955.2564453125,,4624.756787109375,2729.0918701171877,3379.85290222168,,5404.04920349121,,5417.769296264649,6594.623031616211,,2246.2085937499996,6485.3531494140625,3429.2244140625,,7635.524789428711,3576.6076171875,6703.39140625,,4239.9071044921875,4927.673837280274,6587.054516601563,3503.6470458984377,1761.728271484375,3562.361288452148,,7967.606762695312,4695.59658203125,,3510.3477294921877,,4929.537826538085,4791.0477294921875,2348.778295898438,8282.9483001709,7661.765682983398,,2120.035693359375,4595.202255249023,,3585.2265625,6011.242431640624,,6291.8974609375,6087.589755249023,4043.6856933593745,4956.378247070312,6433.08671875,,6222.252328491211,3392.416796875,,3299.682666015625,9187.542163085938,3256.128515625,,4802.834887695313,6237.274853515625,5101.006127929688,,5704.446557617187,5184.667150878906,5529.755331420898,5692.299511718749,2294.6422943115235,,,3837.0947845458977,2987.909130859375,4583.818603515625,3865.164599609375,3161.606176757813,6262.62615661621,,,4897.016357421875,7296.963485717773,4764.965869140625,4680.86458333272,1053.889145217576,0.0,0.0,120.22482078419539,1053.889145217576,4680.86458333272,77.3821307707266,4782.859404915744,2374.843700775898,3414.4727948158993
756,7101.786181640625,9061.768090820313,5283.98388671875,,6279.219140625,4721.488452148438,,2246.045007324219,7457.925073242188,6987.375659179687,7101.786181640625,,6154.434301757812,5125.241113281249,,5083.686767578125,5692.742944335938,,3215.6906249999997,4663.87802734375,3021.89453125,,4278.385668945313,4526.751977539062,4755.953784179687,,6990.686914062499,7023.6146240234375,8366.001538085937,,7216.103173828125,5164.810083007813,5735.14150390625,9069.252319335938,,7003.616967773438,9328.148583984375,8947.38779296875,6584.072583007813,,6934.3783203125,5724.809765625,4796.370947265625,,,7406.90341796875,6011.87705078125,4811.512109374999,6167.522631835936,6802.518359375,,7507.874438476562,5046.879150390625,8066.887524414063,4112.432275390625,,4553.358447265626,5155.447094726563,,8546.89638671875,5544.3240966796875,5217.594677734375,7358.908911132812,,4778.057666015625,8676.715771484374,3503.843798828125,,,8521.48798828125,4514.821844482422,5501.951953125,4677.914208984375,7221.835034179688,,6520.168627929688,8219.900366210939,5295.4111328125,7326.518017578125,,5624.953198538448,1323.9758583076505,0.0,0.0,235.99534896551535,1323.9758583076505,5624.953198538448,83.051667389817,6214.001977979349,2394.6932471131163,4132.736307648753
757,2740.7649902343755,4374.202624511719,,2642.974191284179,4582.095324707031,,2578.491564941406,-78.12279357910211,,1620.5320526123046,4655.986141967774,6476.56286315918,,-640.6364410400383,2468.1950164794926,478.7196899414057,-2763.2621490478505,3841.7056274414062,-208.39071350097674,,,-4089.9618774414057,-246.4230255126954,2855.629330444336,1347.9001190185545,2650.0181243896486,,2011.9110076904294,4304.221411132812,-1042.4626739501946,1179.1425537109371,,2798.448739624024,-936.8146148681642,,3423.963781738281,2919.1190551757813,2216.4895721435546,,2735.5506103515627,2943.9480102539064,,2473.897885131836,3778.144284057617,,866.17431640625,3873.2822387695314,3921.4963592529293,,3374.7875610351557,4726.342575073242,710.4004882812496,,2824.5056030273436,6707.535824584961,2257.9487884521486,-2609.7900909423824,1746.6291381835936,583.455078125,,,5637.047225952148,-939.871463012696,3117.6168426513677,5277.174240112305,,2603.3718627929684,6078.34375,,2609.6200531005857,-543.1417633056644,3547.899435424805,-2429.334182739258,4634.603182983398,3476.64274597168,,,2032.9052612304686,4485.998873901367,2353.2861938476562,2040.0739734103122,1449.8414483253655,0.0,0.0,118.11810692496842,1449.8414483253655,2040.0739734103122,87.92585123966458,2281.863919823746,2349.8149497141612,2638.3286916910706
758,-345.1865722656248,4892.3026123046875,,2678.715661621093,924.2359985351568,4342.913061523437,,-1719.964245605469,4901.579675292969,472.4608367919923,3643.005810546875,,4443.534643554687,3589.09794921875,4891.137377929687,,6136.224926757813,4587.471716308593,,4404.250830078125,,1820.201147460938,1652.3377441406246,4080.7394287109373,,2406.9166015625,377.35731506347656,3539.7959197998052,6998.973901367187,5824.937451171875,4577.2412109375,,,1708.902331542969,3113.1858520507812,615.4341674804682,4616.866015625,4737.37907409668,,2067.19521484375,3102.5316040039065,5166.536923217773,3532.386083984375,,4821.628173828125,,1928.3850097656255,3145.371630859375,4409.352856445312,4693.96650390625,,2497.458032226563,2009.622412109375,2108.3601440429684,3039.3955078125,,,-392.7406860351557,4398.060961914061,6486.835156250001,3584.651391601563,3051.062890625,,374.0005828857429,1639.7368621826176,5639.459033203124,1781.9295043945312,,,1148.7102386474617,1605.1147460937505,4521.273535156251,4784.5244140625,,3710.3275604248042,3910.226049804688,6662.900350952148,-1361.4820190429682,,4501.081884765626,3340.508654846345,1375.0731145475436,0.0,0.0,112.88111874517443,1375.0731145475436,3340.508654846345,76.00921690406891,3336.2520828729953,2361.3565235985357,3093.1588460314
759,4861.1792266845705,6069.836968994141,,4635.526446533203,,4721.488452148438,4050.0582427978516,3362.4322174072267,4314.8157409667965,3342.4068908691406,5588.70842590332,,6336.144671630859,5589.32551574707,8486.995043945313,,6014.159759521484,5641.682565307618,,7586.659744262695,3196.601239013672,,643.337533569336,5892.032083129882,5964.006536865235,,3377.8476013183595,3872.991314697266,7860.232162475586,6968.083612060547,,4952.08247680664,6464.673269653321,,6650.614282226562,2084.1212768554688,5579.565060424804,,7318.900219726563,4976.902313232422,,4879.500195312499,6744.349530029297,3098.2463531494136,,6603.485321044922,4629.291152954102,6062.411398315429,,6665.619961547852,4479.673098754883,4046.8136230468754,5192.031326293945,6624.662026977539,,2868.5029235839847,3749.940350341797,3717.0154937744137,,8905.597048950196,4740.90599975586,5424.993841552734,,3061.548538208008,2738.210195922851,7957.397909545898,,4362.96819152832,5834.830487060547,3558.4118499755864,4514.821844482422,,4093.5346191406247,3240.5362182617187,,6637.709173583985,4075.7926116943363,2969.6262115478517,,6016.759002685547,4770.432664589428,1425.8069471752149,0.0,0.0,349.4756998464049,1425.8069471752149,4770.432664589428,73.8147563030465,5040.807099722892,2351.1994648244777,3358.8747458374714
760,5242.962841796874,6798.723852539062,4559.8978515625,,,3997.4024169921877,4720.89609375,4753.803088378906,,2039.5346801757814,7358.316552734375,6687.285437011718,4585.0386962890625,5338.789599609375,6574.0167236328125,,5115.367016601562,5871.573034667968,,5159.919921875,,4475.280786132813,5804.595910644532,4136.157934570312,5065.213793945313,,3580.4866210937503,1640.4109252929684,5516.710180664062,6793.376904296875,5605.381201171876,,5735.14150390625,4759.2265502929695,5736.792709350586,,6830.790673828125,4389.735372924804,4087.046557617188,,,3374.1619628906246,5577.62314453125,5302.468115234376,5349.848876953125,6485.944775390625,,3982.0423339843746,5590.146704101562,,3803.5557006835934,4201.15625,4322.793115234375,6798.723852539062,3388.346240234375,,3772.1062500000003,4151.0152587890625,,7365.493164062501,5544.3240966796875,4582.395263671875,5748.186938476562,,3714.097570800782,6903.443896484374,,3493.72998046875,4049.401806640625,5361.422998046875,4514.821844482422,,3896.66201171875,,5640.611471557618,6520.168627929688,7338.419125366211,4080.0010742187496,,4850.0326171875,4955.104427247287,1440.7107041712986,0.0,0.0,262.62522126144137,1440.7107041712986,4955.104427247287,81.04077149764919,4876.71135657704,2372.185783042575,3751.7431646004165
761,,6798.723852539062,4643.0888671875,3730.891821289063,3287.676318359375,4721.488452148438,4720.89609375,,2826.4939819335937,2283.4747192382815,,7095.484936523437,3803.7864990234375,5125.241113281249,,3619.6749023437505,4474.471997070312,5714.667468261719,,5159.919921875,3021.89453125,,519.5024902343753,4860.243969726562,5065.213793945313,2733.2669433593746,,4424.464978027344,5868.643627929687,6793.376904296875,5605.381201171876,,,3109.5285217285154,6453.741674804687,3859.334851074219,6830.790673828125,3954.0075073242188,,4217.816015625,4829.471435546875,3457.3529785156247,5683.006884765625,,4708.953857421875,6603.485321044922,6024.215039062499,,4949.251684570312,6078.43232421875,5096.681579589844,,4322.793115234375,6585.175366210937,,5574.801300048828,3772.1062500000003,3916.7015869140623,5719.211987304687,,,4826.335302734375,6472.272973632812,2538.4921356201176,4015.203771972657,6903.443896484374,,3493.72998046875,4049.401806640625,6429.501904296874,4514.821844482422,,3896.66201171875,4558.769189453125,,6637.709173583985,,5796.106787109375,4901.844738769531,4314.521337890626,4806.1281356778,1142.5566257618023,0.0,0.0,276.57679741439523,1142.5566257618023,4806.1281356778,76.73893114310033,4923.99458230921,2379.5080884755516,3887.207675848233
762,5747.815164184571,,5591.68596496582,4138.699972534179,4229.447052001953,,3355.526739501953,3362.4322174072267,,2619.8439910888674,5618.262957763672,5059.334967041016,,5589.32551574707,8486.995043945313,4651.463015747071,5290.073724365235,5671.237097167969,,7616.214276123047,,6218.9981292724615,643.337533569336,6084.136517333984,5824.300091552735,5501.339501953125,3032.5855316162106,,8022.782064819336,7854.719549560547,,4952.08247680664,8237.94514465332,,4983.108093261719,1932.5568725585936,4885.033557128906,3420.6334320068363,7785.523803710938,,5525.501251220703,5899.131503295898,6714.794998168945,,6079.380642700195,,4658.845684814453,5725.759677124023,,5971.088458251954,5561.492044067383,4046.8136230468754,4497.4998229980465,6654.216558837891,3366.1803405761716,,5550.82385559082,3746.5700256347654,5719.211987304687,,5627.54193725586,5454.548373413086,,2337.4625030517577,4420.582168579102,8873.58837890625,,4555.072625732422,6581.759979248047,,5371.903250122071,6710.004705810547,5534.995614624023,,3503.2036224365233,6637.709173583985,,2999.180743408203,4465.408938598633,6016.759002685547,4770.432664589428,1432.3257038053248,0.0,0.0,343.7096180546903,1432.3257038053248,4770.432664589428,84.91055923661773,5257.155099607203,2353.5828090506097,3362.89368404637
763,-2969.2596374511722,1996.5593505859374,831.4677585601803,,334.3040039062503,2484.20757446289,,4196.19521484375,4229.02705078125,1333.1264221191404,291.84107055664026,,,1040.2828952789305,4527.781854248046,-1259.1427368164063,3007.073666763306,,2003.855700683594,1450.1141174316404,3316.6837219238278,2655.7875976562505,4763.664721679688,,2418.0659549713137,1091.5174621582032,7172.454907226562,,3303.1517028808594,806.0050876617429,,2133.19775390625,4961.469137954711,6553.0389404296875,,5796.911572265625,1731.9625549316406,,5334.388134765624,2999.2668518066403,724.2319702148438,,452.30760192871094,1082.9046691894537,2362.918878173828,1095.4381439208983,-1269.9637084960932,,2516.031121826172,3980.175323486328,,1480.9280517578122,3000.2722839355465,2765.590625,129.3624450683592,,1629.017794799805,,2337.3959812164308,6430.483288574219,1061.4704528808593,1566.1774841308588,-1324.7127044677732,,2347.627001953125,,2826.855743408203,1804.4434020996096,3765.7990940093996,6765.589868164063,-751.2477569580078,,3780.0615203857424,4481.340112304688,904.3607177734375,,1595.5077148437504,,3329.469458007812,5701.490728759766,1790.7793893182456,1212.0095578149253,0.0,0.0,8.247221218852058,1212.0095578149253,1790.7793893182456,67.4947851946486,2022.4693052197792,2352.4615710262187,1726.3343523195635
764,,6069.836968994141,6345.326531982422,4635.526446533203,4229.447052001953,4721.488452148438,,3362.4322174072267,4314.8157409667965,,5588.70842590332,5059.334967041016,6336.144671630859,5589.32551574707,8486.995043945313,,,5641.682565307618,5187.516220092773,7586.659744262695,3196.601239013672,6218.9981292724615,643.337533569336,,5964.006536865235,4585.149032592773,3377.8476013183595,,7860.232162475586,6968.083612060547,,4952.08247680664,6464.673269653321,,6650.614282226562,2084.1212768554688,,3391.0789001464846,7318.900219726563,4976.902313232422,5495.946719360351,4879.500195312499,,3098.2463531494136,6248.641619873047,,4629.291152954102,6062.411398315429,6459.384915161132,,4479.673098754883,4046.8136230468754,,6624.662026977539,3505.8867858886715,2868.5029235839847,3749.940350341797,,5719.211987304687,8905.597048950196,4740.90599975586,,5922.893646240234,3061.548538208008,,7957.397909545898,2754.0040435791016,4362.96819152832,5834.830487060547,3558.4118499755864,,6680.450173950196,4093.5346191406247,3240.5362182617187,3473.649090576172,,4075.7926116943363,,4435.854406738281,6016.759002685547,4770.432664589428,1425.8069471752149,0.0,0.0,329.9327226667179,1425.8069471752149,4770.432664589428,73.8147563030465,5040.807099722892,2351.1994648244777,3358.8747458374714
765,4861.1792266845705,,6345.326531982422,4635.526446533203,4229.447052001953,4721.488452148438,,3362.4322174072267,,3342.4068908691406,5588.70842590332,5059.334967041016,6336.144671630859,,8486.995043945313,5375.549050903321,,5641.682565307618,5187.516220092773,7586.659744262695,3196.601239013672,,643.337533569336,5892.032083129882,5964.006536865235,4585.149032592773,3377.8476013183595,,7860.232162475586,,6277.746804809571,4952.08247680664,,3258.646560668945,6650.614282226562,2084.1212768554688,,3391.0789001464846,7318.900219726563,4976.902313232422,5495.946719360351,4879.500195312499,,3098.2463531494136,,6603.485321044922,4629.291152954102,6062.411398315429,6459.384915161132,6665.619961547852,,4046.8136230468754,5192.031326293945,6624.662026977539,,2868.5029235839847,3749.940350341797,3717.0154937744137,,8905.597048950196,,5424.993841552734,5922.893646240234,3061.548538208008,2738.210195922851,7957.397909545898,2754.0040435791016,,5834.830487060547,3558.4118499755864,,6680.450173950196,,3240.5362182617187,3473.649090576172,6637.709173583985,4075.7926116943363,2969.6262115478517,4435.854406738281,,4770.432664589428,1425.8069471752149,0.0,0.0,370.45978870051425,1425.8069471752149,4770.432664589428,73.8147563030465,5040.807099722892,2351.1994648244777,3358.8747458374714
766,-796.0174072265627,,4283.455526733398,-5848.175686645507,-541.7501464843745,1339.8602874755852,,7322.351876831055,2201.847567749024,,2702.5871917724617,-950.1800689697266,,372.49668884277344,2921.606918334961,-1414.0932525634762,,8298.717831420898,1142.4089935302736,-2145.0914062500005,-70.56991271972674,-4355.004125976562,4927.673837280274,,3757.959799194336,372.49668884277344,3252.9456878662113,,6376.082992553711,,1477.089071655273,-5058.9683837890625,3404.659335327149,,1700.5675140380863,-2128.733129882812,406.6657806396488,3883.4146820068354,,5246.710791015625,1880.0201507568363,,5169.493222045899,91.68586425781177,1315.4415130615234,2840.285888671875,,953.2054779052733,1993.9144287109366,-2787.531912231445,,6222.252328491211,-1008.1091217041012,-1407.6210113525394,,8899.076635742189,,-4604.003372192383,2606.7440673828123,4545.771884155274,4464.850033569335,,1866.9546234130858,-2316.0568969726564,,3877.7950775146473,-5591.084829711914,4064.529443359375,1146.203125,,3183.0144134521483,3563.8249114990235,,-1315.9052490234371,5453.877474975587,2633.7476898193363,6487.239901733398,-3288.6817626953134,,-766.6909088134762,2609.7806571601955,1179.3413122074098,0.0,0.0,83.59300541687136,1179.3413122074098,2609.7806571601955,79.11264503946667,1572.6023198338219,2370.810237292468,3174.948562496514
767,,5345.750933837891,6198.231454467774,4665.080978393555,4229.447052001953,6465.205795288086,,3362.4322174072267,4314.8157409667965,,5618.262957763672,5088.889498901368,6336.144671630859,6173.7051055908205,9041.820101928712,,5874.453314208984,,6960.788095092773,7586.659744262695,,6218.9981292724615,643.337533569336,6638.961575317382,5846.465991210938,5471.784970092774,3407.4021331787108,,,8461.2650390625,6440.29670715332,5536.462066650391,8260.111044311525,,7234.993872070312,2084.1212768554688,5579.565060424804,,7318.900219726563,5885.704150390625,5525.501251220703,5899.131503295898,7321.340487670898,,6988.182479858398,8877.9189453125,4658.845684814453,,,6665.619961547852,4479.673098754883,4046.8136230468754,,5573.784527587891,5161.618115234375,3286.1407562255863,6297.075790405273,,6162.529956054686,7525.453631591797,,5454.548373413086,7386.520541381836,3061.548538208008,4420.582168579102,9428.413436889648,,5132.063583374023,6574.371347045899,3686.0851898193364,,6562.909628295899,6421.631552124023,3270.09075012207,,7244.254663085938,4075.7926116943363,2999.180743408203,4465.408938598633,,4770.432664589428,1488.7574372778924,0.0,0.0,269.2553351681795,1488.7574372778924,4770.432664589428,88.03543448161187,5588.282894150746,2349.680678969546,3194.8266463767663
768,,4861.9482299804695,4313.010058593751,3532.723522949219,1839.376965332031,,2975.5804321289065,-78.12279357910211,3307.9943969726564,,4306.783935546875,3120.00817565918,,3589.09794921875,4895.112084960938,2677.6204589843755,6136.224926757813,,3656.314013671875,5583.897802734375,3839.06494140625,,-314.0168731689455,4080.7394287109373,2752.043090820313,,739.3521148681639,4877.519943237305,5669.019995117187,5824.937451171875,4577.2412109375,,6832.984960937501,,1362.7221038818361,2678.1628051757807,,3188.6898651123047,4457.519384765626,2067.19521484375,2098.510412597656,,3532.386083984375,3074.370568847656,,6239.056982421875,1296.575305175781,3145.371630859375,,4306.532189941407,3522.49098815918,2149.143872070312,2009.622412109375,2111.6148803710935,,2364.9829681396486,,384.2996459960932,4398.060961914061,5077.13720703125,3584.651391601563,3737.1731536865236,5958.759310913086,,1920.6195526123047,5639.459033203124,2445.7076293945315,,4691.684326171875,,1605.1147460937505,3832.2146484375003,4784.5244140625,2083.4286712646485,2418.58405456543,,5313.201937866211,,4562.523629760743,5680.728857421876,2730.3281725819706,1418.716893771954,0.0,0.0,145.5953190365224,1418.716893771954,2730.3281725819706,85.69790289402951,3386.208777136214,2354.747231595822,2957.6943347835836
769,-523.4740234374995,2350.4719451904293,,593.0114227294926,2822.24853515625,-345.7699371337894,,5664.1823699951165,2877.621450805664,-944.2323699951166,,3654.198141479492,,97.25018005371112,2974.869100952148,-1279.5863067626951,-1520.2711334228516,5351.982089233397,,-356.051513671875,,-2266.2839477539064,6993.172311782838,2855.629330444336,,3387.904745483398,3138.3183990478515,1529.183050537109,,-156.20868225097547,-1392.056680297851,-4993.745642089843,2798.448739624024,2375.2121856689455,,-4922.703869628906,-1577.4593170166027,,994.3945404052738,4201.935815429688,-2602.05803527832,,2473.897885131836,-1839.079943847656,1114.9553680419922,866.17431640625,1092.9893157958986,,2478.8103759765627,-2299.0921417236323,2336.5922576904295,,-3898.2400909423823,-1637.6719879150387,7201.720736694336,,-2609.7900909423824,-3267.1484161376957,,6592.461923217774,7515.174423217773,334.36436462402344,-53.617471313476926,,,1238.9728729248036,-4735.911062622071,6409.649023437501,,843.9192230224617,-543.1417633056644,4434.153427124023,-2808.9140899658196,714.8579589843748,1450.7431274414066,,,-4656.349572753907,3530.9267059326166,1856.1736907958984,2273.087226200865,1133.7147680938524,14481.7197265625,0.0,69.94954715042773,1133.7147680938524,2273.087226200865,85.9089869434166,823.66144282137,2365.1299755421733,2864.757090267112
770,47.78928833007831,296.81890869140625,3793.509466552735,,2008.5479980468745,2041.697448730469,3686.3158142089846,,1109.4472839355467,2466.776080322266,,1628.5225036621096,2198.001629638672,2880.685864257812,,3048.536865234375,2859.7840698242185,766.8501342773434,1696.8596923828122,,-158.23979492187527,4727.296936035156,1371.8943115234379,,,2425.4661071777346,2623.80400390625,2436.3766113281254,2107.4757141113278,2759.270666503906,3429.149536132812,,,2003.932208251953,-670.4294311523436,3533.1404602050784,,1928.1778747558592,782.7255432128904,1136.7284057617187,,1477.1963378906248,2465.88095703125,-451.50153198242197,,186.54011840820317,2608.9068359375,1819.18818359375,2938.6275634765625,,1738.8938354492188,975.9392456054688,2466.901220703125,,2993.883874511719,2205.7983581542967,-1237.35498046875,1449.359783935547,2661.3172607421875,,633.733642578125,,3981.3312377929688,2149.8934387207028,,1695.2430786132813,535.4792053222659,3067.363977050781,,1703.5652282714846,2191.944506835938,1621.938171386719,1350.7625732421877,179.30609741210947,,2786.8228637695315,3414.085485839844,,999.7380554199217,1067.824200439453,1419.3287368718982,1042.7619240055108,0.0,0.0,8.370828033029722,1042.7619240055108,1419.3287368718982,67.03459713072789,1643.2623309105795,2348.8546660858656,1495.9842908632886
771,5845.718603515625,7805.700512695313,,3149.089733886719,,5164.806420898438,6808.178527832031,3233.7696777343754,4652.351538085937,5731.308081054687,,7803.824536132813,6935.686499023437,3425.8555664062496,7174.412036132812,,,7665.079321289063,5770.214697265625,6437.14990234375,3785.6485351562496,4294.423901367188,,6194.640112304687,,3425.8555664062496,6961.132382202148,6242.3624267578125,9147.253735351562,,5960.035595703125,4689.994702148438,8289.665576171876,7067.894018554687,,2477.322351074218,9328.148583984375,,6173.925814819337,3299.682666015625,,6506.061962890625,6020.94111328125,7190.889404296874,,8877.9189453125,7657.27783203125,5223.332666015624,7465.979125976562,,6228.967114257813,6251.806860351562,4572.06376953125,8066.887524414063,,8807.962255859375,6326.630322265625,3961.5359619140627,6996.441967773438,,6430.960034179688,4037.947705078125,6884.093530273437,,4778.057666015625,8128.014062499999,,4555.750244140625,5851.347900390625,,5423.623681640625,5419.58759765625,5121.232177734375,,6032.083575439453,5190.2147216796875,8289.596078491211,,7122.692050170897,5450.4279296875,5676.987842431355,1375.053037466013,0.0,0.0,179.14947229009627,1375.053037466013,5676.987842431355,77.78794231303286,6077.375999243057,2381.1659561877036,3713.985405524419
